# t,ax,ay,az (t in seconds since start)
3.610894,1229,3537,1782
3.612094,1629,3875,3311
3.613295,1800,4283,4231
3.614495,1926,4523,6310
3.615696,2002,5114,8444
3.616896,2115,5560,9510
3.618097,2223,5755,11498
3.619297,2285,5824,13176
3.620498,2364,6106,14610
3.621698,2441,6428,15169
3.599129,2539,6649,15944
3.600330,2637,7113,16105
3.601530,2698,7645,15940
3.602731,2873,8136,14841
3.603931,2770,8178,13069
3.605132,2336,8255,11408
3.606332,2043,8150,11060
3.607533,1456,8016,10397
3.608733,758,7683,9399
3.609934,409,7256,8777
3.611134,-359,6773,7449
3.612335,-1139,6534,6060
3.613535,-2035,5921,4549
3.614735,-2272,5332,3656
3.615936,-2916,5026,1913
3.617136,-3429,4415,134
3.618337,-3639,3807,-779
3.619537,-3938,3262,-2704
3.620738,-4131,2884,-4561
3.621938,-4175,2311,-5434
3.651558,-4169,1796,-7151
3.652759,-4112,1522,-8759
3.653959,-4019,953,-10195
3.655160,-3991,384,-10826
3.656360,-3883,-120,-12115
3.657561,-3756,-421,-13161
3.658761,-3677,-918,-13621
3.659962,-3568,-1451,-14499
3.661162,-3459,-1697,-15351
3.662363,-3362,-2137,-15993
3.663563,-3285,-2584,-16251
3.664764,-3100,-3029,-16801
3.665964,-2894,-3127,-17241
3.667165,-2816,-3462,-17400
3.668365,-2637,-3788,-17578
3.669566,-2511,-3952,-17614
3.670766,-2426,-4253,-17592
3.671967,-2387,-4598,-17241
3.673167,-2333,-4739,-16481
3.674368,-2305,-4914,-15232
3.703666,-2239,-4882,-14386
3.704867,-2087,-4565,-12750
3.706067,-1909,-4381,-11422
3.707267,-1789,-3948,-10453
3.708468,-1772,-3514,-9958
3.709668,-1763,-3270,-8863
3.710869,-1768,-2850,-8038
3.712069,-1787,-2436,-7676
3.713270,-1838,-2012,-7017
3.714470,-1889,-1754,-6385
3.715671,-1902,-1237,-5832
3.716871,-1887,-670,-5496
3.718072,-1863,-389,-5030
3.719272,-1857,165,-4651
3.720473,-1841,683,-4465
3.721673,-1747,1162,-4286
3.722874,-1613,1282,-4246
3.724074,-1526,1536,-4292
3.725275,-1358,1661,-4452
3.726475,-1216,1708,-4614
3.904441,-1063,1753,-4788
3.905641,-992,1753,-4832
3.906842,-911,1745,-4924
3.908042,-843,1717,-4967
3.909243,-539,1720,-4964
3.910443,-696,1713,-4932
3.911644,-614,1702,-4862
3.912844,-520,1694,-4721
3.914045,-495,1728,-4606
3.915245,-446,1719,-4375
3.916446,-464,1746,-4081
3.917646,-468,1780,-3886
3.918847,-441,1826,-3607
3.920047,-303,1871,-3373
3.921248,27,1984,-3266
3.922448,296,2175,-3203
3.923649,916,2309,-2866
3.924849,1652,2628,-2174
3.926050,1930,3016,-1592
3.927250,2288,3483,-5
3.904610,2395,3753,2155
3.905811,2295,4394,4364
3.907011,2186,4955,5788
3.908212,1984,5130,8016
3.909412,1774,5322,9947
3.910613,1681,5545,10767
3.911813,1605,5929,12115
3.913014,1674,6170,12904
3.914214,2031,6699,13098
3.915415,2012,7269,13187
3.916615,2313,7816,12764
3.917816,2656,8112,11345
3.919016,2741,8125,10369
3.920217,2552,8014,8390
3.921417,2221,7849,7288
3.922617,1700,7336,6426
3.923818,1440,6808,6133
3.925018,945,6552,5230
3.926219,469,6019,4311
3.927419,254,5516,3787
3.904702,-149,5014,2651
3.905903,-471,4799,1600
3.907103,-603,4289,1082
3.908304,-829,3769,-69
3.909504,-932,3492,-1240
3.910705,-975,2964,-2374
3.911905,-970,2439,-2898
3.913106,-990,1923,-3818
3.914306,-1035,1671,-4685
3.915507,-1086,1166,-5087
3.916707,-1209,667,-5842
3.917908,-1323,430,-6582
3.919108,-1379,13,-7341
3.920309,-1407,-410,-7669
3.921509,-1442,-867,-8301
3.922709,-1434,-939,-8996
3.923910,-1414,-1215,-9283
3.925110,-1362,-1447,-9841
3.926311,-1239,-1539,-10377
3.927511,-1112,-1697,-10902
3.963956,-1062,-1841,-11114
3.965156,-961,-1878,-11500
3.966357,-911,-1950,-11799
3.967557,-864,-1909,-11845
3.968758,-719,-1865,-11886
3.969958,-702,-1835,-11858
3.971159,-716,-1728,-11535
3.972359,-734,-1612,-11563
3.973560,-795,-1531,-11229
3.974760,-850,-1368,-10735
3.975961,-860,-1190,-10463
3.977161,-849,-1009,-9856
3.978362,-750,-911,-9106
3.979562,-704,-708,-8447
3.980762,-541,-470,-7945
3.981963,-388,-319,-7129
3.983163,-231,-23,-6290
3.984364,-152,247,-5953
3.985564,-58,326,-5364
3.986765,-25,429,-4842
3.964115,1991,5806,8623
3.965316,2018,6457,8888
3.966516,2098,6799,8927
3.967716,2109,7442,8754
3.968917,2102,7964,8045
3.970117,1954,8085,7125
3.971318,1573,8239,6625
3.972518,1539,8239,5797
3.973719,1223,8218,5244
3.974919,831,8137,4666
3.976120,593,7977,4333
3.977320,57,7865,3573
3.978521,-479,7509,2787
3.979721,-757,7076,2312
3.980922,-1245,6544,1224
3.982122,-1661,6281,-36
3.983323,-1988,5692,-1262
3.984523,-2122,5098,-1908
3.985724,-2351,4768,-3188
3.986924,-2492,4100,-4465
4.013924,-2538,3470,-5123
4.015125,-2565,2826,-6260
4.016325,-2563,2505,-7303
4.017526,-2579,1865,-8157
4.018726,-2571,1208,-8531
4.019927,-2581,910,-9250
4.021127,-2618,292,-9940
4.022328,-2593,-260,-10224
4.023528,-2512,-743,-10750
4.024729,-2422,-1001,-11238
4.025929,-2304,-1413,-11690
4.027130,-2246,-1837,-11758
4.028330,-2151,-2004,-12015
4.029531,-2063,-2325,-12168
4.030731,-2025,-2637,-12223
4.031932,-1988,-2870,-12294
4.033132,-1996,-3018,-12351
4.034333,-1978,-3279,-12335
4.035533,-1921,-3497,-12305
4.036734,-1879,-3614,-12201
4.040901,-1830,-3808,-11956
4.042101,-1798,-3989,-11761
4.043302,-1794,-4032,-11144
4.044502,-1737,-3977,-10199
4.045703,-1685,-3721,-9715
4.046903,-1633,-3392,-8929
4.048104,-1563,-3244,-8261
4.049304,-1514,-2930,-7923
4.050505,-1528,-2655,-7794
4.051705,-1549,-2550,-7567
4.052906,-1551,-2272,-7283
4.054106,-1584,-1946,-7122
4.055307,-1634,-1553,-6831
4.056507,-1641,-1348,-6519
4.057707,-1722,-936,-6291
4.058908,-1712,-502,-6169
4.060108,-1833,-118,-5971
4.061309,-1878,-54,-5963
4.062509,-1853,376,-5941
4.063710,-1779,649,-5963
4.088666,-1738,777,-6165
4.089866,-1559,964,-6556
4.091067,-1458,1117,-6491
4.092267,-1298,1164,-6674
4.093468,-1190,1242,-6774
4.094668,-1128,1311,-6781
4.095869,-938,1289,-6747
4.097069,-788,1278,-6708
4.098270,-658,1188,-6586
4.099470,-639,1133,-6368
4.100671,-628,1097,-6036
4.101871,-648,1083,-5543
4.103072,-656,1099,-5280
4.104272,-718,1141,-4775
4.105473,-665,1172,-4289
4.106673,-326,1280,-3796
4.107874,-337,1449,-3531
4.109074,-128,1538,-2830
4.110275,140,1776,-2072
4.111475,303,2048,-1690
4.136059,653,2495,-857
4.137259,1033,2626,157
4.138460,1486,3056,1519
4.139660,1492,3556,2253
4.140861,1618,3837,4130
4.142061,1511,4487,6229
4.143262,1410,5199,7286
4.144462,1279,5783,9278
4.145663,1280,6136,10784
4.146863,1361,6711,11325
4.148064,1525,7171,12105
4.149264,1700,7388,12626
4.150465,1890,7923,12849
4.151665,2006,8523,12832
4.152866,2357,9060,12159
4.154066,2589,9202,10770
4.155267,2306,9201,9962
4.156467,2340,9003,8560
4.157667,1998,8842,7633
4.158868,1574,8441,6785
4.183282,1330,7929,6338
4.184482,789,7440,5397
4.185683,228,7133,4390
4.186883,-69,6530,3822
4.188084,-512,5940,2656
4.189284,-851,5653,1515
4.190485,-1080,5044,423
4.191685,-1181,4460,-162
4.192886,-1377,4179,-1158
4.194086,-1606,3646,-2155
4.195286,-1706,3116,-2671
4.196487,-1946,2608,-3582
4.197687,-2194,2358,-4436
4.198888,-2426,1863,-5137
4.200088,-2527,1387,-5777
4.201289,-2637,902,-6707
4.202489,-2660,744,-7584
4.203690,-2610,339,-8015
4.204890,-2455,5,-8783
4.206091,-2324,-140,-9451
4.228825,-2225,-386,-9737
4.230025,-2049,-618,-10186
4.231226,-1933,-752,-10484
4.232426,-1861,-958,-10709
4.233627,-1852,-1123,-10754
4.234827,-1866,-1484,-10787
4.236028,-1921,-1419,-10751
4.237228,-1927,-1559,-10725
4.238429,-1945,-1687,-10619
4.239629,-1935,-1769,-10467
4.240830,-1891,-1877,-10301
4.242030,-1859,-1925,-10197
4.243231,-1853,-1960,-9993
4.244431,-1850,-2007,-9777
4.245632,-1561,-2046,-9710
4.246832,-1689,-2032,-9555
4.248033,-1596,-2039,-9301
4.249233,-1455,-2033,-8906
4.250434,-1402,-2010,-8645
4.251634,-1294,-1976,-8084
4.228981,-1167,-1897,-7485
4.230182,-1128,-1804,-7161
4.231382,-993,-1632,-6645
4.232583,-903,-1540,-6221
4.233783,-863,-1324,-5754
4.234983,-845,-961,-5575
4.236184,-786,-768,-5048
4.237384,-794,-327,-4642
4.238585,-784,37,-4484
4.239785,-814,259,-4363
4.240986,-847,334,-4523
4.242186,-837,353,-4643
4.243387,-824,386,-4923
4.244587,-834,400,-5141
4.245788,-864,433,-5373
4.246988,-880,504,-5481
4.248189,-842,606,-5732
4.249389,-828,656,-6044
4.250590,-834,738,-6175
4.251790,-863,825,-6369
4.277363,-944,869,-6554
4.278564,-1025,903,-6732
4.279764,-1068,900,-6844
4.280965,-1128,907,-7129
4.282165,-1173,905,-7418
4.283366,-1169,888,-7842
4.284566,-1161,847,-7876
4.285767,-1164,853,-8144
4.286967,-1185,839,-8291
4.288168,-1175,839,-8344
4.289368,-1151,834,-8466
4.290569,-1072,780,-8510
4.291769,-1047,712,-8488
4.292970,-981,612,-8508
4.294170,-916,544,-8366
4.295371,-934,437,-8114
4.296571,-978,329,-7956
4.297771,-1035,307,-7583
4.298972,-1104,280,-7175
4.300172,-1138,330,-6906
4.323591,-1111,398,-6363
4.324792,-834,428,-5986
4.325992,-236,535,-5601
4.327192,115,730,-5315
4.328393,739,961,-4332
4.329593,1048,1082,-2553
4.330794,1111,1370,-1503
4.331994,961,1806,881
4.333195,556,2056,3619
4.334395,48,2567,6611
4.335596,-148,3021,7970
4.336796,-263,3290,10239
4.337997,53,3863,11901
4.339197,329,4431,12553
4.340398,1008,5107,13545
4.341598,1762,5402,14523
4.342799,2448,6029,15116
4.343999,2487,7029,15809
4.345200,2720,7483,16656
4.346400,2910,8430,16916
4.370804,3001,9447,16668
4.372004,2982,10107,15669
4.373205,2530,10321,14311
4.374405,1626,10565,12753
4.375606,1313,10621,12141
4.376806,461,10571,11027
4.378007,-400,10401,9678
4.379207,-788,10117,8873
4.380408,-1528,9926,7245
4.381608,-2185,9553,5648
4.382809,-3001,9136,4864
4.384009,-3127,8619,3314
4.385210,-3711,8327,1669
4.386410,-4287,7715,-98
4.387611,-4585,7009,-989
4.388811,-5164,6334,-2543
4.390012,-5659,5691,-4260
4.391212,-5922,4723,-5193
4.392413,-6237,3754,-6989
4.393613,-6381,3284,-8767
4.415986,-6532,2361,-10329
4.417187,-6572,1322,-11037
4.418387,-6503,292,-12275
4.419588,-6240,3,-13365
4.420788,-6072,-815,-13933
4.421989,-5668,-1603,-15105
4.423189,-5297,-1968,-15741
4.424390,-5031,-2748,-16576
4.425590,-4873,-3292,-16657
4.426791,-4425,-3521,-16803
4.427991,-5326,-4357,-16624
4.429192,-7334,-5922,-17073
4.430392,-5177,-4440,-19107
4.431592,-1293,-4228,-17505
4.432793,-480,-3736,-15926
4.433993,-921,-3751,-15468
4.435194,-1353,-3737,-14077
4.436394,-1471,-3744,-12040
4.437595,-1643,-3962,-11098
4.438795,-2074,-4145,-10176
4.461503,-1876,-4150,-9555
4.462703,-1376,-4020,-8907
4.463904,-1199,-3891,-8538
4.465104,-827,-3801,-7808
4.466305,-794,-3612,-6820
4.467505,-801,-3260,-6332
4.468706,-844,-2868,-5542
4.469906,-922,-2851,-4998
4.471107,-964,-2640,-4724
4.472307,-1043,-2449,-4356
4.473507,-1060,-2346,-4179
4.474708,-1077,-2256,-4133
4.475908,-1071,-2176,-4164
4.477109,-975,-2158,-4327
4.478309,-930,-2145,-4594
4.479510,-900,-2127,-4747
4.480710,-890,-2092,-5058
4.481911,-872,-2088,-5392
4.483111,-850,-1999,-5637
4.484312,-853,-1938,-5763
4.506018,-858,-1917,-6000
4.507219,-855,-1878,-6250
4.508419,-850,-1836,-6340
4.509620,-816,-1751,-6525
4.510820,-809,-1713,-6622
4.512021,-811,-1588,-6668
4.513221,-846,-1508,-6723
4.514422,-887,-1428,-6719
4.515622,-928,-1267,-6590
4.516823,-929,-1110,-6581
4.518023,-992,-927,-6467
4.519223,-1068,-820,-6307
4.520424,-1149,-612,-5962
4.521624,-1175,-389,-6027
4.522825,-1268,-269,-5763
4.524025,-1462,-20,-5472
4.525226,-1553,250,-5031
4.526426,-1611,498,-4990
4.527627,-1497,671,-4869
4.528827,-1399,1003,-4791
4.558091,-1201,1265,-4611
4.559291,-704,1381,-4463
4.560492,-84,1751,-4050
4.561692,204,2162,-3580
4.562893,706,2672,-2336
4.564093,876,3023,-545
4.565294,599,3799,400
4.566494,531,4534,2504
4.567695,181,4940,4732
4.568895,-40,5693,6876
4.570096,-47,6417,7813
4.571296,223,7036,9329
4.572497,804,7423,10459
4.573697,1401,8080,11018
4.574898,1916,8689,12040
4.576098,2396,8958,13280
4.577299,2562,9445,14421
4.578499,2601,10004,14875
4.579700,2697,10539,15379
4.580900,2737,10808,14811
4.558242,2691,11151,14131
4.559443,2180,11009,12299
4.560643,1254,10892,10497
4.561844,367,10571,9342
4.563044,-54,10179,8789
4.564244,-869,9948,7658
4.565445,-1702,9464,6134
4.566645,-2128,8912,5243
4.567846,-2913,8187,3583
4.569046,-3615,7807,1963
4.570247,-4151,7037,10
4.571447,-4352,6238,-815
4.572648,-4696,5791,-2578
4.573848,-4916,4850,-4323
4.575049,-5012,3925,-5155
4.576249,-5124,3052,-6822
4.577450,-5163,2568,-8266
4.578650,-4880,1765,-9498
4.579851,-5069,960,-10383
4.581051,-4971,541,-11605
4.585907,-4806,-252,-12664
4.587107,-4687,-932,-13124
4.588308,-4322,-1547,-14046
4.589508,-3949,-1905,-14901
4.590708,-3775,-2477,-15472
4.591909,-3469,-3107,-15586
4.593109,-3163,-3413,-15872
4.594310,-2890,-3919,-15966
4.595510,-2765,-4357,-15995
4.596711,-2656,-4839,-15727
4.597911,-2517,-4976,-15351
4.599112,-2478,-5257,-15172
4.600312,-2540,-5573,-14304
4.601513,-2516,-5703,-13540
4.602713,-2428,-5856,-12768
4.603914,-2340,-5908,-12346
4.605114,-2042,-5638,-11597
4.606315,-1731,-5751,-10723
4.607515,-1655,-5457,-10167
4.608716,-1576,-4930,-8936
4.631432,-1516,-4599,-7899
4.632633,-1516,-4009,-7015
4.633833,-1540,-3434,-6579
4.635034,-1619,-3171,-5958
4.636234,-1757,-2705,-5576
4.637434,-1813,-2263,-5219
4.638635,-1887,-1818,-5272
4.639835,-1928,-1591,-5258
4.641036,-1911,-1116,-5567
4.642236,-1902,-639,-5506
4.643437,-1876,-405,-5723
4.644637,-1870,8,-5925
4.645838,-1840,395,-6025
4.647038,-1726,720,-6328
4.648239,-1625,833,-6600
4.649439,-1301,1003,-6743
4.650640,-1413,1103,-6982
4.651840,-1266,1113,-7125
4.653041,-1126,1130,-7193
4.654241,-1061,1071,-7183
4.678394,-954,1032,-7135
4.679595,-910,987,-6945
4.680795,-887,976,-6801
4.681996,-884,929,-6498
4.683196,-883,906,-6104
4.684397,-926,919,-5703
4.685597,-960,930,-5461
4.686798,-1003,954,-4955
4.687998,-1096,1034,-4455
4.689199,-1159,1102,-4179
4.690399,-1182,1174,-3659
4.691600,-1178,1256,-3221
4.692800,-1140,1414,-2706
4.694001,-1070,1511,-2507
4.695201,-860,1630,-2224
4.696402,-601,1814,-2018
4.697602,-168,2002,-1874
4.698803,126,2225,-1606
4.700003,789,2420,-1040
4.701203,1241,2929,137
4.722567,1376,3546,968
4.723767,1609,4186,2927
4.724968,1666,4761,5236
4.726168,1608,5677,6409
4.727369,1293,6364,8798
4.728569,1152,6709,10928
4.729770,1252,7359,12610
4.730970,1321,7906,13252
4.732171,1495,8142,14221
4.733371,1683,8681,14640
4.734572,1834,9264,14669
4.735772,2250,9891,14284
4.736973,2725,10195,13398
4.738173,2884,10661,12347
4.739374,2817,10935,11872
4.740574,2444,11061,11287
4.741775,1893,11161,10958
4.742975,1586,11193,10776
4.744176,782,11047,10346
4.745376,-298,10894,9754
4.769680,-1397,10429,8767
4.770880,-2112,9934,8122
4.772081,-3170,9621,6749
4.773281,-4130,8818,5362
4.774482,-4545,8010,4522
4.775682,-5212,7099,2683
4.776882,-5813,6643,731
4.778083,-6323,5775,-1034
4.779283,-6454,4855,-2181
4.780484,-6660,4418,-4188
4.781684,-6836,3477,-6028
4.782885,-6893,2396,-6831
4.784085,-6979,1423,-8554
4.785286,-6948,1036,-9984
4.786486,-6663,-2,-11460
4.787687,-6870,-974,-12094
4.788887,-6797,-1398,-13371
4.790088,-6564,-2271,-14540
4.791288,-6439,-3221,-15125
4.792489,-6109,-3895,-16372
4.855213,-5574,-4486,-17597
4.856413,-5396,-5224,-17997
4.857613,-4805,-5981,-18588
4.858814,-4211,-6292,-19197
4.860014,-3634,-6923,-19506
4.861215,-3355,-7546,-19573
4.862415,-2950,-7860,-19501
4.863616,-2733,-8404,-19102
4.864816,-2720,-8844,-18742
4.866017,-2755,-9209,-17672
4.867217,-2776,-9323,-16424
4.868418,-2780,-9457,-14976
4.869618,-2723,-9280,-14328
4.870819,-2542,-9107,-13037
4.872019,-2329,-8578,-11977
4.873220,-2262,-8041,-11515
4.874420,-2252,-7484,-10695
4.875621,-2288,-7178,-9821
4.876821,-2311,-6480,-8813
4.878022,-2480,-5764,-8422
4.855358,-2704,-5385,-7627
4.856559,-2930,-4621,-6832
4.857759,-3025,-3891,-6453
4.858960,-3186,-3277,-5939
4.860160,-3332,-2875,-5615
4.861361,-3357,-2200,-5229
4.862561,-3395,-1610,-5259
4.863762,-3366,-1301,-5129
4.864962,-3275,-720,-5124
4.866163,-3224,-129,-5112
4.867363,-3157,404,-5018
4.868564,-3006,638,-4930
4.869764,-2663,1075,-4954
4.870965,-2644,1479,-4933
4.872165,-2392,1664,-4802
4.873366,-2178,2033,-4539
4.874566,-2077,2469,-4322
4.875767,-1966,2965,-3753
4.876967,-1793,3247,-2933
4.878168,-1665,3843,-2493
4.855440,-1273,4427,-1765
4.856640,-677,4733,-1013
4.857841,68,5320,-152
4.859041,474,5976,432
4.860242,1125,6874,2092
4.861442,1391,7318,4683
4.862643,1344,8520,6324
4.863843,901,9788,9971
4.865044,740,10291,13493
4.866244,719,11251,15970
4.867445,733,12079,17087
4.868645,953,12400,18491
4.869846,1353,13093,19122
4.871046,1566,13659,19086
4.872247,2014,14358,18786
4.873447,2307,14548,17361
4.874647,2095,14455,14972
4.875848,1804,14072,13889
4.877048,1078,13843,12483
4.878249,192,13203,11518
4.914154,-4718,9075,5185
4.915354,-5215,7732,4311
4.916555,-6034,7061,2254
4.917755,-6610,5875,-180
4.918956,-6693,4705,-1245
4.920156,-6738,4115,-3353
4.921357,-6643,2948,-5552
4.922557,-6616,1955,-6452
4.923758,-6446,934,-8229
4.924958,-6160,354,-9845
4.926159,-6083,-550,-10570
4.927359,-6034,-1491,-11658
4.928560,-5922,-1892,-12944
4.929760,-5720,-2661,-13924
4.930960,-5627,-3383,-14359
4.932161,-5371,-4305,-15235
4.933361,-4957,-4425,-16075
4.934562,-4440,-4869,-16429
4.935762,-4177,-5356,-17083
4.936963,-3561,-5555,-17438
4.967565,-2930,-5900,-17608
4.968765,-2680,-6222,-17609
4.969966,-2261,-6420,-17340
4.971166,-1919,-6752,-16611
4.972367,-1797,-6984,-16143
4.973567,-1664,-7084,-14850
4.974768,-1750,-7093,-12951
4.975968,-1727,-6966,-11042
4.977169,-1690,-6612,-10475
4.978369,-1586,-6386,-9100
4.979569,-1424,-5846,-8005
4.980770,-1327,-5225,-7479
4.981970,-1180,-4537,-6658
4.983171,-1100,-4236,-6047
4.984371,-1176,-3542,-5204
4.985572,-1186,-2610,-4886
4.986772,-1148,-2151,-4028
4.987973,-1184,-1285,-3633
4.989173,-1202,-669,-3541
4.990374,-1224,-191,-3524
4.993861,-1172,3,-3687
4.995061,-1162,315,-4089
4.996262,-1113,545,-4150
4.997462,-1064,645,-4488
4.998663,-1035,822,-4753
4.999863,-1044,968,-4867
5.001064,-1107,1046,-5097
5.002264,-1257,1044,-5334
5.003465,-1345,1034,-5501
5.004665,-1548,974,-5873
5.005865,-1736,918,-6292
5.007066,-1869,797,-6816
5.008266,-1910,675,-7040
5.009467,-1974,600,-7523
5.010667,-2024,515,-7880
5.011868,-2057,367,-8090
5.013068,-2081,320,-8489
5.014269,-2076,318,-8745
5.015469,-2053,337,-8889
5.016670,-2022,382,-8950
5.037975,-1964,411,-8984
5.039175,-1929,476,-8910
5.040376,-1905,525,-8823
5.041576,-1865,600,-8654
5.042777,-1855,630,-8400
5.043977,-1904,712,-8011
5.045178,-1934,837,-7921
5.046378,-2032,892,-7394
5.047579,-2029,1030,-7005
5.048779,-1939,1066,-6685
5.049980,-1423,1175,-6591
5.051180,-705,1240,-6306
5.052381,148,1366,-5482
5.053581,575,1624,-5009
5.054782,1139,1846,-3325
5.055982,1235,2393,-795
5.057183,1068,3054,729
5.058383,459,3925,4190
5.059584,-269,4301,7805
5.060784,-484,5053,11046
5.082899,-267,5891,12330
5.084100,442,6292,14354
5.085300,1169,7030,16082
5.086501,1422,7668,16978
5.087701,1724,8254,18772
5.088902,1984,8850,20139
5.090102,2108,9762,20880
5.091303,2361,10732,20997
5.092503,2519,11221,20097
5.093703,2336,11849,17897
5.094904,1976,11841,16528
5.096104,906,11766,14094
5.097305,-129,11552,12502
5.098505,-1172,11151,11843
5.099706,-1785,10554,10286
5.100906,-2934,10223,8121
5.102107,-4021,9498,5941
5.103307,-4534,8517,4973
5.104508,-5456,7515,2887
5.105708,-6104,7017,515
5.131558,-6341,6070,-714
5.132758,-6698,4936,-2879
5.133959,-6953,4506,-5097
5.135159,-7035,3502,-7221
5.136360,-6981,2504,-8240
5.137560,-6820,2014,-10234
5.138761,-6598,1141,-12004
5.139961,-6473,240,-12812
5.141162,-6274,-695,-14348
5.142362,-6042,-1075,-15831
5.143563,-5796,-1875,-16956
5.144763,-5689,-2747,-17487
5.145964,-5324,-3108,-18759
5.147164,-4849,-3924,-19698
5.148365,-4593,-4752,-20010
5.149565,-4032,-5448,-20592
5.150766,-3488,-5771,-20920
5.151966,-2997,-6414,-20622
5.153166,-2860,-6994,-20515
5.154367,-2642,-7241,-19904
5.206296,-2554,-7651,-18622
5.207496,-2533,-7914,-17837
5.208697,-2353,-7987,-16221
5.209897,-2094,-7958,-14515
5.211098,-1807,-7699,-12915
5.212298,-1961,-7222,-12020
5.213499,-1860,-6950,-10631
5.214699,-1840,-6285,-9229
5.215900,-1871,-5686,-8552
5.217100,-2016,-4887,-7500
5.218301,-2213,-4837,-6596
5.219501,-2548,-4249,-6205
5.220702,-2485,-3660,-5504
5.221902,-2657,-3366,-4926
5.223102,-2759,-2698,-4558
5.224303,-2782,-2009,-4432
5.225503,-2753,-1436,-4337
5.226704,-2671,-1099,-4407
5.227904,-2337,-535,-4790
5.229105,-2440,-98,-4746
5.206456,-2262,130,-4989
5.207657,-2118,529,-5252
5.208857,-2045,827,-5278
5.210058,-1931,1193,-5462
5.211258,-1816,1149,-5692
5.212459,-1774,1373,-5757
5.213659,-1668,1571,-5807
5.214860,-1608,1653,-5818
5.216060,-1543,1791,-5797
5.217261,-1491,1954,-5674
5.218461,-1427,2057,-5405
5.219662,-1322,2265,-4998
5.220862,-1268,2525,-4760
5.222063,-1152,2813,-4145
5.223263,-1077,3003,-3446
5.224464,-955,3341,-2582
5.225664,-881,3667,-2379
5.226865,-390,3818,-1829
5.228065,417,4156,-1127
5.229266,883,4647,-583
5.253364,1680,5352,1153
5.254564,1941,5805,3802
5.255765,1514,6851,7368
5.256965,1252,7871,9207
5.258166,970,8287,12647
5.259366,907,9039,15143
5.260567,924,9692,16106
5.261767,1048,10492,17580
5.262968,1307,10621,18438
5.264168,1708,11184,18627
5.265369,1764,11780,18321
5.266569,2120,12027,16718
5.267770,2202,11866,13864
5.268970,1974,11452,12300
5.270171,1382,10864,10372
5.271371,706,10379,9217
5.272572,-208,9660,8533
5.273772,-569,8775,6981
5.274973,-1616,8304,5400
5.276173,-2571,7286,3861
5.253568,-2999,6286,3022
5.254768,-3768,5239,1187
5.255969,-4258,4780,-841
5.257169,-4434,3829,-1812
5.258369,-4569,2917,-3753
5.259570,-4516,2520,-5664
5.260770,-4337,1646,-7467
5.261971,-4186,893,-8386
5.263171,-3885,513,-9965
5.264372,-3528,-258,-11296
5.265572,-3389,-952,-11958
5.266773,-3115,-1637,-13011
5.267973,-2890,-1959,-13885
5.269174,-2716,-2626,-14798
5.270374,-2629,-3248,-14958
5.271575,-2487,-3556,-15479
5.272775,-2336,-4117,-15844
5.273976,-2297,-4601,-15981
5.275176,-2218,-5052,-16203
5.276377,-2167,-5261,-16283
5.304715,-2112,-5618,-16304
5.305916,-2046,-5943,-16256
5.307116,-1920,-6073,-16072
5.308317,-1799,-6315,-15612
5.309517,-1749,-6418,-15208
5.310718,-1655,-6155,-13878
5.311918,-1544,-6131,-12347
5.313119,-1427,-5612,-10842
5.314319,-1222,-4895,-10272
5.315519,-1062,-4551,-9182
5.316720,-980,-3898,-8157
5.317920,-989,-3230,-7680
5.319121,-1034,-2644,-6743
5.320321,-1069,-2231,-5827
5.321522,-1101,-1570,-5366
5.322722,-1122,-924,-4606
5.323923,-1161,-582,-3914
5.325123,-1121,94,-3349
5.326324,-1078,728,-3092
5.327524,-992,1286,-2700
5.354395,-907,1583,-2454
5.355596,-872,2005,-2375
5.356796,-807,2334,-2370
5.357997,-749,2509,-2440
5.359197,-665,2741,-2602
5.360398,-651,2934,-2694
5.361598,-637,3005,-2901
5.362799,-571,3121,-3182
5.363999,-515,3294,-3348
5.365200,-336,3428,-3719
5.366400,-191,3463,-3968
5.367601,-89,3523,-4293
5.368801,-44,3515,-4163
5.370002,3,3507,-4138
5.371202,6,3449,-4112
5.372403,1,3361,-4071
5.373603,-30,3232,-3994
5.374804,-41,3170,-3897
5.376004,-26,3041,-3597
5.377205,46,2910,-3805
5.417908,265,2848,-3821
5.419108,554,2764,-3734
5.420309,779,2741,-3612
5.421509,1169,2770,-3188
5.422710,1518,2858,-2491
5.423910,1668,2979,-1562
5.425111,1845,3172,-1013
5.426311,1881,3280,338
5.427512,1708,3538,1884
5.428712,1552,3804,2749
5.429913,1258,4222,4487
5.431113,1178,4310,5876
5.432314,1507,4718,6390
5.433514,1463,5034,7253
5.434715,1658,5187,7894
5.435915,1755,5584,8428
5.437116,1820,6099,8642
5.438316,1971,6895,8812
5.439517,2127,7045,8462
5.440717,2178,7595,8077
5.464120,2161,7860,7062
5.465321,1915,7918,6091
5.466521,1520,7957,5419
5.467722,1265,7881,5106
5.468922,721,7833,4370
5.470123,186,7569,3574
5.471323,-82,7238,3125
5.472524,-552,6831,2258
5.473724,-977,6595,1300
5.474925,-1366,6098,305
5.476125,-1531,5534,-114
5.477326,-1781,5242,-1110
5.478526,-1980,4682,-2149
5.479727,-2055,4067,-2662
5.480927,-2195,3447,-3637
5.482127,-2318,3135,-4616
5.483328,-2406,2574,-5591
5.484528,-2443,1983,-5941
5.485729,-2514,1676,-6786
5.486929,-2516,1116,-7561
