# t,ax,ay,az (t in seconds since start)
3.996610,89,4402,433
3.997810,69,4457,348
3.999011,44,4484,539
4.000211,-47,4639,350
4.001412,-91,4648,265
4.002612,-166,4711,336
4.003812,-130,4777,309
4.005013,-161,4866,318
4.006213,-267,4890,280
4.007414,-224,4898,131
4.008614,-251,4998,-15
4.031368,-360,5062,43
4.032569,-412,5016,29
4.033769,-462,5051,-25
4.034970,-482,5064,-244
4.036170,-551,5221,-128
4.037371,-464,5338,-334
4.038571,-580,5296,-450
4.039772,-646,5177,-603
4.040972,-787,5186,-581
4.042172,-708,5387,-660
4.043373,-764,5421,-656
4.044573,-959,5413,-835
4.045774,-859,5494,-844
4.046974,-797,5564,-935
4.048175,-806,5549,-1011
4.049375,-867,5514,-976
4.050576,-598,5816,-868
4.051776,-552,5825,-880
4.052977,-607,5844,-845
4.054177,-500,5911,-824
4.070703,-529,5928,-894
4.071904,-443,6063,-813
4.073104,-396,6006,-949
4.074305,-515,5909,-537
4.075505,-295,6145,-762
4.076706,-285,6105,-1026
4.077906,-539,5921,-983
4.079107,-278,5999,-1022
4.080307,-442,5993,-1217
4.081507,-668,5832,-1197
4.082708,-634,5925,-1476
4.083908,-683,5786,-1535
4.085109,-649,5720,-1636
4.086309,-627,6022,-1595
4.087510,-701,5643,-1813
4.088710,-798,5705,-1935
4.089911,-897,5639,-1877
4.091111,-639,5959,-1666
4.092312,-656,5885,-1720
4.093512,-540,5932,-1936
4.070845,-679,5753,-1733
4.072045,-611,5815,-1564
4.073246,-274,6015,-1612
4.074446,-492,5781,-1315
4.075646,-496,5722,-1154
4.076847,-304,6141,-1267
4.078047,-266,6024,-1054
4.079248,-429,5853,-838
4.080448,-398,5904,-892
4.081649,-250,6030,-870
4.082849,-201,5953,-787
4.084050,-498,5762,-768
4.085250,-218,5817,-642
4.086451,-199,5798,-456
4.087651,-160,5817,-595
4.088852,-172,5683,-585
4.090052,-167,5600,-679
4.091253,-253,5554,-610
4.092453,-3,5526,-559
4.093654,-176,5552,-632
4.109876,-136,5568,-640
4.111076,-163,5435,-564
4.112277,-201,5378,-523
4.113477,-225,5333,-493
4.114678,-237,5321,-498
4.115878,-245,5257,-425
4.117079,-299,5186,-434
4.118279,-410,5138,-465
4.119480,-711,4943,-1788
4.120680,-730,4845,-1719
4.121881,-651,5050,-789
4.123081,-565,4860,-417
4.124282,-639,4913,-464
4.125482,-581,4958,-641
4.126683,-585,4927,-539
4.127883,-575,4803,-415
4.129084,-579,4710,-408
4.130284,-509,4374,-336
4.131485,-338,4629,-184
4.132685,-279,4616,-282
4.169259,-322,4501,-234
4.170460,-388,4431,-292
4.171660,-168,4567,-296
4.172861,-146,4540,-278
4.174061,-174,4557,-233
4.175261,-192,4621,-66
4.176462,-217,4722,8
4.177662,-198,4782,-82
4.178863,-165,4628,-114
4.180063,-217,4460,-74
4.181264,-235,4625,-133
4.182464,-156,4634,-77
4.183665,-159,4606,-10
4.184865,-214,4405,-160
4.186066,-163,4245,-15
4.187266,-82,4188,-131
4.188467,241,4154,-165
4.189667,85,4258,-181
4.190868,97,4244,35
4.192068,-65,4235,-12
4.207238,-55,4319,90
4.208438,-8,4297,113
4.209639,35,4292,181
4.210839,66,4360,358
4.212040,183,4322,319
4.213240,150,4248,599
4.214441,155,4240,644
4.215641,138,4270,707
4.216842,202,4219,772
4.218042,219,4165,774
4.219243,197,4081,795
4.220443,185,4031,835
4.221644,148,4013,817
4.222844,-7,3939,892
4.224045,-10,3865,996
4.225245,135,4060,1160
4.226446,265,3803,881
4.227646,265,3853,943
4.228847,121,3813,1103
4.230047,-59,3751,1209
4.250144,-32,3826,1092
4.251345,-91,3709,1111
4.252545,-47,3757,1115
4.253746,-32,3783,1428
4.254946,-213,3925,1356
4.256147,-371,3958,1584
4.257347,-313,3946,1593
4.258548,-151,3683,1315
4.259748,-48,3341,1216
4.260949,187,3174,1031
4.262149,178,2976,1056
4.263350,90,3062,1199
4.264550,36,3458,1586
4.265751,175,3476,1888
4.266951,187,3613,1737
4.268152,148,3565,1950
4.269352,220,3407,1818
4.270553,356,3455,2075
4.271753,379,3384,2124
4.272954,417,3376,2225
4.290829,380,3287,2285
4.292029,749,3269,2333
4.293230,591,3314,2302
4.294430,659,3407,2504
4.295631,823,3450,2615
4.296831,905,3385,2475
4.298032,994,3491,2674
4.299232,1023,3467,2726
4.300433,1075,3523,2690
4.301633,1068,3639,2879
4.302834,1207,3687,2831
4.304034,1220,3633,2933
4.305235,1218,3664,2961
4.306435,1229,3538,2957
4.307636,1208,3552,3048
4.308836,1222,3613,3130
4.310037,1136,3420,2981
4.311237,1130,3374,2752
4.312438,1125,3356,2928
4.313638,1169,3366,2875
4.350574,1165,3360,2907
4.351774,1230,3385,2875
4.352975,1171,3305,2932
4.354175,1159,3193,3147
4.355375,1203,3123,3174
4.356576,1204,2968,3378
4.357776,1223,2719,3444
4.358977,1184,2699,3658
4.360177,1214,2601,3787
4.361378,1308,2576,3657
4.362578,1298,2520,3844
4.363779,1055,2299,3952
4.364979,967,2374,3729
4.366180,1152,2546,3859
4.367380,1202,2615,3738
4.368581,1347,2531,3861
4.369781,1396,2448,4066
4.370982,1510,2266,4084
4.372182,1526,2239,4053
4.373383,1528,2178,4100
4.350692,1461,2084,4083
4.351892,1424,2080,4177
4.353093,1360,2038,3938
4.354293,1310,2029,3915
4.355494,1334,1953,3900
4.356694,1378,1969,3955
4.357895,1404,1985,3950
4.359095,1360,1937,3958
4.360296,1378,1907,3975
4.361496,1382,1856,3890
4.362696,1387,1863,3887
4.363897,1420,1832,3840
4.365097,1435,1866,3834
4.366298,1453,1849,3762
4.367498,1423,1892,3732
4.368699,1427,1879,3746
4.369899,1424,1908,3691
4.371100,1426,1958,3692
4.372300,1404,1954,3663
4.373501,1394,2018,3604
4.385779,1379,2014,3575
4.386979,1364,1984,3584
4.388180,1366,1979,3605
4.389380,1373,1914,3628
4.390581,1375,1894,3707
4.391781,1400,1871,3792
4.392982,1408,1835,3838
4.394182,1420,1777,3864
4.395383,1452,1743,3902
4.396583,1474,1752,3972
4.397784,1524,1764,4296
4.398984,1518,1860,4172
4.400185,1559,1890,4233
4.401385,1581,1930,4297
4.402586,1568,1872,4359
4.403786,1585,1819,4491
4.404987,1664,1805,4606
4.406187,1691,1800,4639
4.407388,1778,1810,4658
4.408588,1857,1818,4701
4.436375,1862,1806,4695
4.437575,1870,1825,4674
4.438776,1901,1865,4590
4.439976,1906,1931,4558
4.441177,1849,1928,4549
4.442377,1829,1942,4467
4.443578,1797,2047,4449
4.444778,1720,2002,4397
4.445979,1697,2094,4404
4.447179,1639,2124,4332
4.448380,1615,2150,4305
4.449580,1610,2170,4282
4.450781,1605,2172,4090
4.451981,1539,2325,4192
4.453182,1505,2345,4199
4.454382,1487,2501,4272
4.455583,1198,3489,4941
4.456783,1061,3480,4764
4.457984,1066,2922,4776
4.459184,1122,2404,4182
4.478650,1139,2252,3739
4.479851,1194,2294,3669
4.481051,1154,2034,3571
4.482252,1126,2193,3443
4.483452,1052,2245,3316
4.484653,1035,2282,3224
4.485853,862,2255,2934
4.487054,710,2352,2834
4.488254,684,2294,2671
4.489455,593,2501,2654
4.490655,426,2516,2675
4.491855,402,2689,2635
4.493056,455,2742,2487
4.494256,362,2951,2549
4.495457,162,2858,2712
4.496657,92,2936,2736
4.497858,61,3006,2755
4.499058,63,2887,2634
4.500259,21,3097,2675
4.501459,4,3083,2669
4.530538,-10,2973,2550
4.531739,2,2832,2414
4.532939,47,2784,2072
4.534140,64,2742,2135
4.535340,56,2745,2058
4.536541,79,2783,1821
4.537741,74,2758,1725
4.538942,23,2752,1448
4.540142,49,2863,1499
4.541343,-224,2912,1518
4.542543,26,2961,1383
4.543744,-118,3114,1376
4.544944,-164,3480,1247
4.546145,-186,3703,1261
4.547345,-142,3660,1064
4.548546,-115,3733,954
4.549746,-124,3811,906
4.550947,-201,3935,914
4.552147,-262,3938,902
4.553348,-298,4032,873
4.571490,-320,4176,895
4.572691,-307,4256,972
4.573891,-306,4338,973
4.575092,-315,4365,985
4.576292,-279,4386,938
4.577493,-281,4395,1071
4.578693,-174,4415,777
4.579894,-200,4413,1040
4.581094,-201,4368,992
4.582295,-197,4415,1020
4.583495,-189,4421,909
4.584696,-246,4525,935
4.585896,-233,4500,920
4.587097,-190,4575,809
4.588297,-171,4617,671
4.589498,-231,4581,572
4.590698,-255,4587,535
4.591899,-264,4626,441
4.593099,-255,4667,501
4.594300,-274,4729,365
4.650247,-1,4794,16
4.651447,-293,4828,-93
4.652648,-291,4925,11
4.653848,-239,5029,-140
4.655049,-276,5174,-181
4.656249,-283,5235,-236
4.657450,-356,5278,-123
4.658650,-352,5453,-139
4.659851,-367,5593,-114
4.661051,-523,5783,83
4.662252,-568,6119,-55
4.663452,-624,5993,-131
4.664653,-460,5715,-350
4.665853,-242,5911,-718
4.667054,-189,5648,-746
4.668254,-288,5593,-675
4.669455,-381,5630,-408
4.670655,-233,5865,-560
4.671855,-164,5901,-562
4.673056,-50,5957,-527
4.650370,-187,6047,-361
4.651570,-183,6184,-186
4.652771,-159,6251,-364
4.653971,-256,6166,-315
4.655172,-318,6118,-301
4.656372,-228,6126,-298
4.657573,-153,6031,-574
4.658773,-115,6013,-448
4.659974,-163,5939,-340
4.661174,-196,5766,-262
4.662375,-148,5856,-476
4.663575,170,5923,-501
4.664776,94,5803,-350
4.665976,45,5700,-483
4.667177,-165,5513,-416
4.668377,-135,5630,-373
4.669578,-15,5738,-550
4.670778,-53,5557,-489
4.671979,34,5596,-675
4.673179,37,5438,-732
4.650444,-52,5292,-739
4.651644,-141,5303,-610
4.652845,-160,5431,-674
4.654045,-185,5337,-596
4.655246,-81,5458,-876
4.656446,-123,5319,-959
4.657647,-104,5148,-1009
4.658847,-2,5186,-1028
4.660048,-26,5113,-1131
4.661248,-57,5088,-1198
4.662449,-82,5080,-1281
4.663649,-180,5046,-1244
4.664850,-135,5130,-1438
4.666050,-218,5046,-1586
4.667251,-342,5065,-1824
4.668451,-261,5122,-2004
4.669651,-208,5130,-2139
4.670852,-208,5175,-2113
4.672052,-266,5196,-2109
4.673253,-296,5215,-2186
4.710561,-295,5138,-2150
4.711761,-337,5185,-2099
4.712962,-170,5141,-2130
4.714162,-62,5207,-2061
4.715363,-28,5186,-1837
4.716563,-20,5178,-1717
4.717764,1,5243,-1729
4.718964,116,5273,-1710
4.720165,202,5318,-1651
4.721365,208,5305,-1614
4.722566,256,5394,-1683
4.723766,308,5383,-1711
4.724967,316,5463,-1634
4.726167,305,5511,-1647
4.727368,200,5573,-1598
4.728568,-44,5538,-1607
4.729768,-162,5390,-1286
4.730969,-238,5345,-1509
4.732169,-246,5330,-1517
4.733370,-180,5266,-1468
4.751539,-126,5256,-1461
4.752739,68,5236,-1230
4.753940,275,5322,-1096
4.755140,355,5412,-1088
4.756341,394,5462,-1117
4.757541,335,5508,-1005
4.758742,181,5584,-907
4.759942,143,5698,-725
4.761143,6,5879,-734
4.762343,-53,5658,-594
4.763544,-137,5664,-580
4.764744,-246,5545,-466
4.765945,-378,5525,-362
4.767145,-429,5351,-39
4.768346,-390,5299,-28
4.769546,-406,5213,227
4.770747,-405,5090,466
4.771947,-445,5087,567
4.773148,-438,4989,723
4.774348,-435,4950,953
4.787495,-530,4825,1192
4.788695,-552,4654,1284
4.789896,-515,4583,1466
4.791096,-457,4519,1654
4.792297,-479,4406,1837
4.793497,-472,4259,2045
4.794697,-480,4142,2157
4.795898,-468,3892,2219
4.797098,-429,3766,2269
4.798299,-411,3729,2350
4.799499,-418,3626,2513
4.800700,-371,3549,2587
4.801900,-371,3470,2625
4.803101,-345,3388,2658
4.804301,-326,3321,2698
4.805502,-233,3273,2747
4.806702,-176,3289,2765
4.807903,-94,3255,2786
4.809103,-89,3186,2862
4.810304,-37,3166,2996
4.838002,31,3106,3126
4.839203,53,3052,3176
4.840403,136,2938,3331
4.841604,207,2910,3444
4.842804,294,2792,3565
4.844005,316,2646,3611
4.845205,390,2332,3674
4.846406,396,2385,3776
4.847606,383,2160,3793
4.848807,389,2068,3680
4.850007,504,2095,3783
4.851208,587,2101,3940
4.852408,631,2008,4006
4.853608,690,1982,4082
4.854809,741,1932,4124
4.856009,774,1872,4157
4.857210,807,1848,4231
4.858410,829,1798,4302
4.859611,856,1715,4415
4.860811,862,1622,4482
4.888195,910,1579,4633
4.889396,960,1577,4842
4.890596,986,1584,4940
4.891797,987,1535,5098
4.892997,1028,1455,5226
4.894198,1076,1389,5314
4.895398,1084,1262,5473
4.896599,1145,1147,5582
4.897799,1267,981,4557
4.899000,1703,-809,3737
4.900200,1784,-724,4395
4.901401,1674,-331,5073
4.902601,1844,730,5957
4.903802,1777,1454,6126
4.905002,1683,1453,6371
4.906203,1627,1478,6227
4.907403,1661,1421,6090
4.908604,1696,915,5861
4.909804,1732,846,5652
4.911005,1766,703,5873
4.938345,1835,656,5832
4.939546,1871,627,6082
4.940746,1855,667,6345
4.941947,1856,831,6467
4.943147,1777,871,6491
4.944348,1803,1010,6378
4.945548,1756,1020,6323
4.946749,1724,1107,6087
4.947949,1649,1093,6020
4.949150,1567,1233,5752
4.950350,1499,1317,5727
4.951551,1483,1365,5508
4.952751,1406,1478,5322
4.953952,1374,1491,5244
4.955152,1247,1412,5026
4.956353,1167,1335,4856
4.957553,1086,1237,4631
4.958754,1037,1173,4527
4.959954,967,1177,4251
4.961155,927,1232,4090
4.938453,879,1251,3789
4.939654,885,1636,3698
4.940854,896,1658,3918
4.942055,855,1845,3614
4.943255,740,1726,2471
4.944456,116,1527,1540
4.945656,73,1719,1243
4.946857,46,1698,1257
4.948057,191,1916,1349
4.949258,495,2389,1304
4.950458,459,2889,575
4.951659,311,2941,427
4.952859,117,2966,10
4.954059,62,2965,-267
4.955260,19,3065,-244
4.956460,-66,3335,-279
4.957661,-26,3491,-749
4.958861,252,3795,-1150
4.960062,11,4071,-1438
4.961262,19,4275,-1859
4.976680,126,4539,-2039
4.977880,287,4732,-2801
4.979081,726,4270,-3163
4.980281,879,4322,-3161
4.981482,849,4825,-3003
4.982682,574,5333,-3343
4.983883,776,5519,-3029
4.985083,816,5593,-3165
4.986284,492,5418,-3254
4.987484,-1352,6743,-3640
4.988685,-429,6650,-3212
4.989885,-196,5866,-2957
4.991086,-199,4726,-1409
4.992286,453,4370,-380
4.993487,1240,3959,579
4.994687,1513,3643,1231
4.995888,1974,3820,2629
4.997088,2441,3746,3282
4.998289,2448,3887,3593
4.999489,2409,4042,4177
5.015003,2267,4197,4350
5.016204,2219,4678,3941
5.017404,2077,5070,3501
5.018605,1652,5205,2784
5.019805,1167,5547,2351
5.021006,1017,5806,2195
5.022206,824,6058,1413
5.023407,970,6169,807
5.024607,1061,6167,245
5.025808,1041,5431,-323
5.027008,911,4823,-798
5.028209,884,4037,-1027
5.029409,883,3949,-949
5.030610,820,4058,-537
5.031810,785,4178,-610
5.033011,776,4346,-189
5.034211,861,4623,-52
5.035411,921,4741,462
5.036612,938,4958,885
5.037812,942,5031,1041
5.067248,811,5010,1430
5.068449,841,5140,1522
5.069649,752,5112,1537
5.070850,574,5181,1417
5.072050,618,5103,1524
5.073251,481,4891,1851
5.074451,459,4789,1831
5.075652,398,4793,1806
5.076852,504,4688,2322
5.078052,483,4267,2763
5.079253,591,4560,2531
5.080453,953,4400,2070
5.081654,1058,4020,2340
5.082854,840,3757,2301
5.084055,932,3786,2330
5.085255,741,3833,2483
5.086456,614,3875,2200
5.087656,811,3770,2244
5.088857,841,3814,2329
5.090057,792,3872,2843
5.118511,879,3817,2671
5.119711,751,3773,2861
5.120912,615,3612,2632
5.122112,720,3986,2803
5.123313,698,4106,2785
5.124513,822,4084,3006
5.125714,748,3965,2821
5.126914,837,4139,2893
5.128115,985,4348,3192
5.129315,920,4397,3269
5.130516,984,4569,3366
5.131716,875,4783,2986
5.132916,995,4843,3306
5.134117,887,4848,2822
5.135317,845,4839,3132
5.136518,719,4637,2931
5.137718,626,4265,2494
5.138919,631,3894,2392
5.140119,605,4088,1994
5.141320,533,4135,1848
5.156009,427,4291,1629
5.157209,352,4444,1433
5.158410,314,4567,1338
5.159610,323,4606,1194
5.160811,346,4439,1355
5.162011,448,4451,1741
5.163212,518,4550,2059
5.164412,321,4586,1951
5.165613,428,4679,1797
5.166813,363,4734,1658
5.168014,362,4763,1416
5.169214,422,4702,1454
5.170415,457,4641,1363
5.171615,620,4506,1386
5.172816,718,4378,1380
5.174016,905,4317,1498
5.175216,992,4253,1690
5.176417,1042,4237,1804
5.177617,1083,4155,1790
5.178818,1011,4030,1501
5.192464,880,3782,1642
5.193664,813,3541,1675
5.194865,758,3211,1822
5.196065,732,2669,32764
5.197266,-4295,-32764,32764
5.198466,1739,-11152,8605
5.199667,3380,-1775,-17890
5.200867,159,6314,-12968
5.202068,-2228,8469,-9569
5.203268,-4696,10660,-3382
5.204469,-4415,11087,-2934
5.205669,-3493,11560,-2030
5.206870,-2800,11288,-1492
5.208070,-1840,10462,-743
5.209271,-738,7709,-1265
5.210471,-469,4923,-1496
5.211672,289,3542,-1472
5.212872,961,3425,-1690
5.214073,1065,3470,-1646
5.215273,1332,3894,-1413
5.249236,1743,4234,-1982
5.250437,1949,4873,-2344
5.251637,1889,5034,-2525
5.252838,2062,5442,-2547
5.254038,1974,5644,-2441
5.255239,1735,6270,-2289
5.256439,1334,6773,-2116
5.257640,1036,7029,-2064
5.258840,921,7395,-2071
5.260041,797,7459,-2261
5.261241,525,7561,-2282
5.262442,315,7407,-2492
5.263642,8,7323,-2383
5.264843,218,7195,-2287
5.266043,265,7149,-2412
5.267244,250,7009,-2441
5.268444,248,6971,-2360
5.269645,243,6689,-2095
5.270845,242,6667,-1530
5.272046,312,6270,-1442
5.249357,490,6016,-1098
5.250557,646,5778,-229
5.251758,560,4524,901
5.252958,508,3466,1707
5.254159,-816,34,5252
5.255359,-25,-1512,5381
5.256560,502,1600,5820
5.257760,1261,2814,5494
5.258961,1224,2780,5090
5.260161,1227,2757,4759
5.261362,1265,2774,4737
5.262562,1193,2780,4616
5.263763,1150,2555,4324
5.264963,1104,2522,4389
5.266164,1255,2815,4286
5.267364,1337,3016,4154
5.268564,1316,3014,3479
5.269765,1253,2614,3182
5.270965,1126,2411,2421
5.272166,997,2200,1718
5.311594,1029,2512,1594
5.312795,968,3055,1590
5.313995,981,3243,1908
5.315196,869,3755,2014
5.316396,819,3740,1891
5.317597,772,3983,1622
5.318797,767,4097,1247
5.319998,688,4055,1215
5.321198,623,3936,1175
5.322399,610,3969,1094
5.323599,633,4262,1206
5.324800,561,4484,982
5.326000,587,4533,1169
5.327201,625,4919,1365
5.328401,644,5376,1443
5.329601,754,5459,1462
5.330802,848,5611,1577
5.332002,917,5588,1444
5.333203,917,5384,1360
5.334403,930,5319,1305
5.355604,848,5163,1492
5.356804,879,5285,1443
5.358005,840,5278,1519
5.359205,864,5364,1539
5.360406,829,5269,1564
5.361606,898,5013,1429
5.362807,963,4969,1715
5.364007,910,4671,1561
5.365208,952,4348,1765
5.366408,962,4236,1955
5.367609,-1476,-16762,32764
5.368809,-3241,-23449,32764
5.370010,939,-74,1348
5.371210,3886,6269,-8961
5.372411,-1906,8009,-5677
5.373611,-3812,6540,-3102
5.374812,-2845,5716,63
5.376012,-668,5732,470
5.377212,-129,5929,682
5.378413,383,6102,374
5.400903,696,5849,-243
5.402104,847,5146,-73
5.403304,1150,4730,-361
5.404505,1154,4550,-654
5.405705,1103,4301,-877
5.406906,1063,4328,-1058
5.408106,1106,4373,-1238
5.409307,1332,4561,-1473
5.410507,1400,4605,-1685
5.411708,1344,4624,-1996
5.412908,1183,4688,-2234
5.414109,768,4843,-2388
5.415309,559,4823,-2230
5.416510,375,5194,-2010
5.417710,444,5396,-1920
5.418911,537,5813,-1940
5.420111,602,6061,-2217
5.421312,648,6131,-2560
5.422512,687,6276,-2886
5.423712,688,6393,-3038
5.444978,687,6435,-3043
5.446178,661,6384,-2732
5.447378,630,6300,-2634
5.448579,544,6169,-2327
5.449779,632,6056,-1675
5.450980,531,5798,-1249
5.452180,507,5600,-773
5.453381,443,5351,1092
5.454581,516,4887,5339
5.455782,627,3935,6856
5.456982,1310,3470,9100
5.458183,1427,2753,7375
5.459383,1356,1887,5712
5.460584,1444,1612,5052
5.461784,1173,1479,3687
5.462985,884,1312,3264
5.464185,857,1244,3094
5.465386,660,1174,2856
5.466586,656,1232,2817
5.467787,614,1311,2942
5.517258,555,1295,2668
5.518458,567,1380,2013
5.519659,479,1286,1933
5.520859,427,1826,1980
5.522060,526,2714,1784
5.523260,700,3142,1485
5.524461,683,3752,1584
5.525661,707,4087,1553
5.526862,752,4165,1569
5.528062,894,4361,1807
5.529263,988,4518,1863
5.530463,1158,4567,1920
5.531664,1213,4453,2100
5.532864,1307,4532,1956
5.534065,1312,4537,2079
5.535265,1246,4591,1854
5.536465,1162,4654,1777
5.537666,1139,4819,1641
5.538866,1092,4867,1526
5.540067,1014,4894,1392
5.517584,999,4751,1231
5.518785,949,4734,1208
5.519985,840,4688,1296
5.521186,895,4736,1244
5.522386,875,4747,1210
5.523587,881,4785,1303
5.524787,887,4703,1390
5.525988,925,4622,1376
5.527188,960,4437,1323
5.528389,987,4282,1338
5.529589,1018,4028,1363
5.530790,994,3800,1570
5.531990,685,49,32764
5.533191,607,-20026,26637
5.534391,2422,-4602,5281
5.535592,3370,5398,-9493
5.536792,-327,6034,-5380
5.537993,-1740,5717,367
5.539193,-1235,5214,1068
5.540393,273,5252,1226
5.517675,916,5061,861
5.518875,910,4382,648
5.520076,959,3937,567
5.521276,1169,3883,676
5.522477,1323,3611,926
5.523677,1425,3366,598
5.524878,1209,3270,561
5.526078,1219,3315,520
5.527279,1268,3611,377
5.528479,1272,3760,-157
5.529680,1276,3883,-723
5.530880,1289,3993,-953
5.532081,1274,4226,-1241
5.533281,1213,4364,-1347
5.534482,1159,4612,-1339
5.535682,1199,4860,-1419
5.536883,992,4995,-1642
5.538083,744,5090,-1791
5.539283,736,5298,-1817
5.540484,703,5616,-1955
5.562441,686,5701,-2123
5.563642,662,5785,-2225
5.564842,643,5669,-2214
5.566043,601,5604,-1880
5.567243,691,5490,-1701
5.568444,651,5300,-1218
5.569644,813,5325,-100
5.570845,846,5350,1187
5.572045,1148,6381,5448
5.573246,925,9913,8074
5.574446,689,6927,5470
5.575647,1156,3231,3051
5.576847,1241,1453,2720
5.578048,1415,842,2892
5.579248,1521,696,3662
5.580449,1534,440,3872
5.581649,1439,354,4087
5.582849,1287,438,4003
5.584050,1175,675,3550
5.585250,1115,955,3280
5.599064,1026,1118,2773
5.600265,913,1355,2309
5.601465,884,1608,2192
5.602666,816,1792,1956
5.603866,748,1841,1617
5.605066,739,2062,1182
5.606267,767,2498,994
5.607467,833,3106,560
5.608668,804,3481,469
5.609868,516,3920,489
5.611069,753,4260,884
5.612269,867,4465,1344
5.613470,1034,4793,1611
5.614670,1110,4975,1749
5.615871,1290,5049,1982
5.617071,1449,5120,2232
5.618272,1505,5157,2376
5.619472,1408,4977,2389
5.620673,1312,4824,2545
5.621873,1434,4873,2106
5.651624,1505,5046,2026
5.652824,1508,5084,1955
5.654024,1453,5049,1856
5.655225,1427,5099,1850
5.656425,1361,4923,1984
5.657626,1266,4896,1855
5.658826,1143,4641,1649
5.660027,1109,4463,1550
5.661227,1037,4508,1436
5.662428,955,4377,1403
5.663628,902,4315,1327
5.664829,827,4206,1313
5.666029,859,4156,1360
5.667230,841,3977,1382
5.668430,832,3811,1353
5.669631,854,3747,1516
5.670831,877,3618,5462
5.672032,493,-20133,32764
5.673232,1307,-8454,25005
5.674433,2942,-1319,-5032
5.703624,1595,6131,-10035
5.704824,-513,6270,-7095
5.706025,-1648,5936,-617
5.707225,68,5694,699
5.708426,862,5924,357
5.709626,1216,5395,-20
5.710827,1160,5165,-169
5.712027,1463,4782,-147
5.713228,1341,4383,-95
5.714428,1327,4234,17
5.715628,1126,3988,-33
5.716829,1112,3909,-69
5.718029,1188,4247,-46
5.719230,1364,4244,-283
5.720430,1388,4373,-550
5.721631,1292,4453,-1090
5.722831,1139,4459,-1357
5.724032,956,4500,-1420
5.725232,837,4450,-1378
5.726433,774,4504,-1316
5.741002,777,4776,-1418
5.742203,797,5065,-1493
5.743403,822,5245,-1660
5.744604,804,5286,-1806
5.745804,830,5321,-1808
5.747005,832,5370,-1879
5.748205,844,5379,-1653
5.749406,868,5358,-1422
5.750606,878,5287,-1390
5.751807,890,5199,-280
5.753007,935,5078,46
5.754208,1233,5226,3341
5.755408,1090,8001,5790
5.756609,723,7983,7267
5.757809,1231,4047,3268
5.759010,1427,2118,2177
5.760210,1416,1718,2035
5.761411,1485,1436,2910
5.762611,1491,1120,3471
5.763812,1450,795,3639
5.775298,1254,600,3437
5.776499,1097,622,2936
5.777699,1018,951,2675
5.778900,852,1381,2127
5.780100,707,1727,1929
5.781301,684,2478,1726
5.782501,575,3144,1624
5.783702,606,3444,1523
5.784902,764,3921,1443
5.786103,841,4269,1498
5.787303,988,4366,1534
5.788503,1108,4373,1714
5.789704,1138,4203,1745
5.790904,1259,4087,1919
5.792105,1372,4069,2120
5.793305,1360,4100,2196
5.794506,1342,4069,2283
5.795706,1342,4089,2404
5.796907,1397,4268,2349
5.798107,1397,4507,2282
5.825877,1428,4675,2075
5.827077,1404,4739,1920
5.828278,1350,4765,1857
5.829478,1365,4685,1749
5.830679,1241,4620,1567
5.831879,1145,4512,1453
5.833079,1070,4494,1278
5.834280,919,4513,1210
5.835480,814,4466,1129
5.836681,514,4400,1171
5.837881,705,4317,1249
5.839082,727,4214,1382
5.840282,768,4039,1472
5.841483,777,3892,1564
5.842683,839,3721,1728
5.843884,908,3630,1755
5.845084,936,3383,1796
5.846285,961,3122,1887
5.847485,1004,2993,1912
5.848686,1022,2768,1950
5.826096,1010,2581,1978
5.827297,1053,2525,2131
5.828497,-3455,-20389,32764
5.829698,2568,-13386,31579
5.830898,2600,2491,-1015
5.832099,2727,5879,-10947
5.833299,-1347,6309,-4098
5.834500,-1941,5660,-469
5.835700,-426,5746,1742
5.836900,1131,5834,821
5.838101,1209,5480,610
5.839301,1061,4905,393
5.840502,1045,4557,420
5.841702,1132,4272,191
5.842903,1185,4077,145
5.844103,1165,3960,99
5.845304,1250,3923,66
5.846504,1366,4009,105
5.847705,1565,4211,51
5.848905,1665,4240,-130
5.875933,1649,4474,-293
5.877133,1593,4768,-646
5.878334,1453,4931,-972
5.879534,1332,5155,-1109
5.880735,1285,5420,-1143
5.881935,1227,5634,-1231
5.883136,1103,5701,-1359
5.884336,948,5828,-1779
5.885537,891,5941,-1705
5.886737,865,5961,-1674
5.887938,850,6085,-1804
5.889138,874,6137,-1724
5.890339,941,6129,-1716
5.891539,935,5945,-1447
5.892740,1226,5783,-688
5.893940,1074,5579,-681
5.895141,1174,5474,1777
5.896341,1454,6147,5310
5.897542,1576,8950,7548
5.898742,1230,3828,4136
5.922012,1452,2365,1587
5.923212,1756,1292,1551
5.924413,1582,1173,2556
5.925613,1473,1033,3406
5.926813,1300,777,3603
5.928014,1212,775,3457
5.929214,1014,822,2867
5.930415,866,1184,2429
5.931615,804,1646,2398
5.932816,726,2168,2118
5.934016,637,2449,2152
5.935217,598,3010,2120
5.936417,657,3466,2099
5.937618,727,3626,2203
5.938818,915,3893,2220
5.940019,970,3998,2256
5.941219,1157,3918,2263
5.942420,1279,3880,2319
5.943620,1382,3722,2323
5.944821,1423,3669,2378
5.958045,1454,3666,2309
5.959245,1456,3725,2278
5.960446,1436,3759,2252
5.961646,1369,3895,2109
5.962847,1288,3947,2037
5.964047,1215,4011,1995
5.965248,1194,4129,1894
5.966448,1073,4137,1618
5.967648,973,4212,1531
5.968849,912,4307,1489
